ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Value,Score,Abs
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/13,0.2,5.5,2
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/14,0.9,1.0,11
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Haven,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/10,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/11,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/12,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/13,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/13,0.0,9.1,1
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/13,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/14,0.2,4.9,5
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Nov/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Stad,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Dec/14,0.0,10.0,0
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jan/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Feb/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Mar/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Apr/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,May/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jun/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Jul/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Aug/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Sep/09,NULL,NULL,NULL
33,OMGEVINGSEFFECT,Water in tunnels - Alarmen tunnelgemalen,Buiten,Gem. aantal/tunnelgemaal/maand,0,0.15,0.3,Oct/09,NULL,NULL,NULL
