ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Value,Score,Abs
1,Biologie,Biologie totaal,NL86_5,[-],0,0,0,2011,0,0.6,0
1,Biologie,Biologie totaal,NL86_5,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL86_5,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL86_5,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2010,0,0.6,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL86_6,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2011,0,0.4,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL87_1,[-],0,0,0,2014,0,0.7,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2010,0,0.7,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2011,0,0.6,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2012,0,0.7,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2013,0,0.7,0
1,Biologie,Biologie totaal,NL89_antwknpd,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2009,0,0.1,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2010,0,0.1,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2011,0,0.3,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL89_grevlemr,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2009,0,0.1,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2010,0,0.3,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2011,0,0.7,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL89_kantnzgt,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2010,0,0.7,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2011,0,0.1,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL89_oostsde,[-],0,0,0,2014,0,0.7,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2010,0,0.1,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL89_spuiknl,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2009,0,0.1,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2010,0,0.3,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2011,0,0.2,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2013,0,0.7,0
1,Biologie,Biologie totaal,NL89_veersmr,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2010,0,0.2,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2011,0,0.6,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL89_volkerak,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2010,0,0.6,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2013,0,0.7,0
1,Biologie,Biologie totaal,NL89_westsde,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2011,0,0.2,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL89_zoommedt,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2010,0,0.3,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2011,0,0.6,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL89_zwin,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2010,0,0.1,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2013,0,0.3,0
1,Biologie,Biologie totaal,NL90_1,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2011,0,0.3,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2013,0,0.7,0
1,Biologie,Biologie totaal,NL91JK,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2010,0,0.3,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2011,0,0.1,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2012,0,0.7,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2013,0,0.3,0
1,Biologie,Biologie totaal,NL91MWK,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2010,0,0.1,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2013,0,0.3,0
1,Biologie,Biologie totaal,NL92_IJSSELMEER,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2009,0,0.3,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2011,0,0.4,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2012,0,0.4,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2013,0,0.6,0
1,Biologie,Biologie totaal,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2010,0,0.4,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2011,0,0.4,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2012,0,0.6,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL92_MARKERMEER,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2013,0,0.4,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_OOST,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2010,0,0.3,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2011,0,0.4,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2012,0,0.7,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2013,0,0.6,0
1,Biologie,Biologie totaal,NL92_RANDMEREN_ZUID,[-],0,0,0,2014,0,0.3,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2013,0,0.3,0
1,Biologie,Biologie totaal,NL92_ZWARTEMEER,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2011,0,0.3,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2013,0,0.7,0
1,Biologie,Biologie totaal,NL93_TWENTHEKANALEN,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2009,0,0.7,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2012,0,0.7,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2013,0,0.1,0
1,Biologie,Biologie totaal,NL94_11,[-],0,0,0,2014,0,0.1,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2011,0,0.7,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2012,0,0.1,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL94_8,[-],0,0,0,2014,0,0.1,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2010,0,0.7,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2011,0,0.3,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2013,0,0.2,0
1,Biologie,Biologie totaal,NL94_9,[-],0,0,0,2014,0,0.1,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2011,0,0.2,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2012,0,0.2,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2013,0,0.6,0
1,Biologie,Biologie totaal,NL95_1A,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2010,0,0.2,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2011,0,0.7,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2012,0,0.6,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2013,0,0.5,0
1,Biologie,Biologie totaal,NL95_2A,[-],0,0,0,2014,0,0.5,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2010,0,0.2,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2011,0,0.5,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2012,0,0.5,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2013,0,0.2,0
1,Biologie,Biologie totaal,NL95_3A,[-],0,0,0,2014,0,0.7,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2009,0,0.5,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2010,0,0.5,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2011,0,0.2,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2012,0,0.3,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2013,0,0.6,0
1,Biologie,Biologie totaal,NL95_4A,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2009,0,0.5,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2011,0,0.3,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL81_1,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2009,0,0.5,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL81_10,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2011,0,0.7,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2012,0,0.1,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2013,0,0.1,0
2,Biologie,Fytoplankton,NL81_2,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2010,0,0.1,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2011,0,0.1,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2012,0,0.1,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL81_3,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2010,0,0.1,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2011,0,0.1,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2013,0,0.5,0
2,Biologie,Fytoplankton,NL86_5,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2010,0,0.1,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2011,0,0.1,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL86_6,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2012,0,0.1,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2013,0,0.1,0
2,Biologie,Fytoplankton,NL87_1,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2010,0,0.3,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL89_antwknpd,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_grevlemr,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2011,0,0.7,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL89_kantnzgt,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_oostsde,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2009,0,0.5,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL89_spuiknl,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2011,0,0.7,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2013,0,0.5,0
2,Biologie,Fytoplankton,NL89_veersmr,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2009,0,0.5,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2010,0,0.3,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_volkerak,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_westsde,[-],0,0,0,2014,0,0.5,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2009,0,0.5,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_zoommedt,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2012,0,0.5,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2013,0,0.7,0
2,Biologie,Fytoplankton,NL89_zwin,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2010,0,0.7,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2011,0,0.5,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2012,0,0.3,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2013,0,0.3,0
2,Biologie,Fytoplankton,NL90_1,[-],0,0,0,2014,0,0.7,0
2,Biologie,Fytoplankton,NL91JK,[-],0,0,0,2009,0,0.7,0
2,Biologie,Fytoplankton,NL91JK,[-],0,0,0,2010,0,0.5,0
2,Biologie,Fytoplankton,NL91JK,[-],0,0,0,2011,0,0.7,0
2,Biologie,Fytoplankton,NL91JK,[-],0,0,0,2012,0,0.1,0
2,Biologie,Fytoplankton,NL91JK,[-],0,0,0,2013,0,0.1,0
